Generation : 363  |  Min :  -179  |  Avg :   -84  |  Max :    37
Generation : 364  |  Min :  -174  |  Avg :   -96  |  Max :   -49
Generation : 365  |  Min :  -190  |  Avg :   -86  |  Max :    -1
Generation : 366  |  Min :  -214  |  Avg :   -85  |  Max :     9
Generation : 367  |  Min :  -150  |  Avg :   -83  |  Max :   -27
Generation : 368  |  Min :  -176  |  Avg :   -84  |  Max :    18
Generation : 369  |  Min :  -172  |  Avg :   -91  |  Max :   -12
Generation : 370  |  Min :  -160  |  Avg :   -90  |  Max :   -31
Generation : 371  |  Min :  -185  |  Avg :   -88  |  Max :   -10
Generation : 372  |  Min :  -152  |  Avg :   -68  |  Max :    57
Generation : 373  |  Min :  -202  |  Avg :   -86  |  Max :    -1
Generation : 374  |  Min :  -173  |  Avg :  -102  |  Max :   -26
Generation : 375  |  Min :  -226  |  Avg :   -94  |  Max :    22
Generation : 376  |  Min :  -155  |  Avg :   -92  |  Max :   -17
Generation : 377  |  Min :  -177  |  Avg :   -89  |  Max :    -6
Generation : 378  |  Min :  -162  |  Avg :   -75  |  Max :    43
Generation : 379  |  Min :  -172  |  Avg :   -91  |  Max :   -12
Generation : 380  |  Min :  -178  |  Avg :   -69  |  Max :    60
Generation : 381  |  Min :  -174  |  Avg :   -61  |  Max :    57
Generation : 382  |  Min :  -191  |  Avg :  -102  |  Max :   -14
Generation : 383  |  Min :  -191  |  Avg :   -96  |  Max :     7
Generation : 384  |  Min :  -186  |  Avg :   -98  |  Max :    -2
Generation : 385  |  Min :  -180  |  Avg :   -83  |  Max :    48
Generation : 386  |  Min :  -187  |  Avg :   -79  |  Max :    46
Generation : 387  |  Min :  -195  |  Avg :   -91  |  Max :    -4
Generation : 388  |  Min :  -182  |  Avg :  -100  |  Max :    23
Generation : 389  |  Min :  -177  |  Avg :   -82  |  Max :    26
Generation : 390  |  Min :  -183  |  Avg :  -100  |  Max :   -28
Generation : 391  |  Min :  -212  |  Avg :   -86  |  Max :    24
Generation : 392  |  Min :  -200  |  Avg :   -99  |  Max :   -30
Generation : 393  |  Min :  -188  |  Avg :   -88  |  Max :    -7
Generation : 394  |  Min :  -200  |  Avg :   -92  |  Max :   -10
Generation : 395  |  Min :  -184  |  Avg :   -94  |  Max :     1
Generation : 396  |  Min :  -170  |  Avg :   -86  |  Max :    45
Generation : 397  |  Min :  -193  |  Avg :   -81  |  Max :    69
Generation : 398  |  Min :  -202  |  Avg :   -85  |  Max :    15
Generation : 399  |  Min :  -158  |  Avg :   -91  |  Max :   -29
Generation : 400  |  Min :  -181  |  Avg :   -91  |  Max :   -15
Generation : 401  |  Min :  -157  |  Avg :   -59  |  Max :    31
Generation : 402  |  Min :  -165  |  Avg :   -56  |  Max :    42
Generation : 403  |  Min :  -194  |  Avg :   -96  |  Max :   -28
Generation : 404  |  Min :  -166  |  Avg :  -101  |  Max :   -45
